Invoice,Text
0118054359_3,"a sence oe ae arto aeetrimmr emo eserves se ene Bel pavresainiinnitiaeinaiaasiinagaaamalinnipioe ey ‘ ainieoie Ks} ws hdicabationac ad “ ; : a
TAX INVOICE fe
FL, Government of India/State Department of Karnataka Form GST INV - 1 (See Rule --7) Application for Electronic Reference Number of an Invoice ta
i NA a.
ered. Always | Maini Materials Movement Pvt. Ltd. GSTIN : 29AABCM8922D1ZG
Sy. No. 32, Chandapura, Hosur Road, Bangalore - 560099,INDIA State Code: 29
iiled to): Details of Consignee (Shipped to): Invoice No. > 181111049 _ A = | Mode ofdispatch :_ ROA _
ES LTD AMARA RAJA BATTERIES LTD | Invoice Date. : 27112018 he DC No- ;
SION UNIT - | SMALL BATTERY DIVISION UNIT - | REGISTERD '  CustomerPONo __: 1300008586 7 ~~ De Date
’ WORKS, KARAKAMBADI OFFICE & WORKS, KARAKAMBADI | CustomerPODate : 0510/0018 20. — , |. No of packages _
enn) | Shipmenttem SS WehicleNo
vee _GontactPerson | RAMACHANDRAGOWDA | Time of supply = 16:49Hrs
Payment 30DaysafterInvoice = | Placeof Supply : Tirupati = Andhra Pradesh
. State Code : 37 State : Andhra Pradesh State Code : 37 term : : | ~
. STAABCA9264E1Z0 GSTIN/Unique ID: —: 37AABCA9264E1Z0 |
| | | | | CGST SGST IGST / UTGST | Total +Tax
Customer | : HSN/ | Qty UOM| Rate Total Disco Te |e ea | che | oe le he |e
Ref Description of Goods han cote Unit INR ‘iat Velie Rate Amt | Rate Amt Rate Amt R
DOCK bEVELER 4 BUTTON B4289090 170,000.00, * 170,000.00 0.00 0,000.00 0,00 0.00 0.00 0.00 18.00 | 30,600.00 00,600.00
(EQUIPMENT SL.NO.DL/FH/18,1 1.4283)
WITH LHP POWER PACK & CONTROL PANNEL
;
|
|
| |
| |
| | |
|
| Wi
|
| “fF
| | LY a
| : | al
|
|
in Words): Total 1.00 170,000.00 170,000.00 ( ( 30,600
indred Only, _ oe Wee ep RS Re sce) Sy a ae 200,600
ME a mene lt ened ni A cecal ncalppanamsisen Demag scissors , srt aught Bee aI Mi
ilars given above are true and correct. Goods once sold will not be taken back. Payment should be made within the due date,if not interest @ 18 % annum will be | For MAINI MATERIALS MOVEMENT PVT. LTD.,
re mace reir ere datetime tree centr RTE tesa,
ce Address : Sy. 32,Chandapura,Hosur Road, Bangalore-560 099, INDIA. Phone:+91 80 4352 6565,Fax:+91 80 4352 6580, Email : | ho
om, website : www.mainimaterials.com, CIN : U60231KA1984PTC006017 PAN : AABCM8922D, Regd. Office: Maini Sadan,No.38,Lavelle Road,7th E&0,E., | nine

M1. INDIA. Authorised Signatory"
0118054359_4,"® tee ' tnd
ae yt Che eescT er Pee oc P :
let TAX INVOICE Go
ee J | | Government of India/State Department of Karnataka Form GST INV - 1 (See Rule --7) Application for Electronic Reference Number of an Invoice if
LJ Meer La
delivered. Always | Maini Materials Movement Pvt. Ltd. GSTIN : 29AABCM8922D1ZG \ A
Sy. No. 32, Chandapura, Hosur Road, Bangalore - 560099,INDIA State Code: 29 _ a
teceiver (Billed to): Details of Consignee (Shipped to): | Invoice No. > 481111049 e ‘ ""Mode ofdispatth : ROAD
JA BATTERIES LTD AMARA RAJA BATTERIES LTD __ Invoice Date. > 2711112018 | DC No
‘TERY DIVISION UNIT - | | SMALL BATTERY DIVISION UNIT - | REGISTERD ' Customer PO No : 1300008586 : DC Date
' 2 OFFICE & WORKS, KARAKAMBAD! | OFFICE & WORKS, KARAKAMBADI | CustomerPO Date ° 05/10/2018 F | No of packages
920 | Tirupati 517520 | Shipment term a yiesd Vehicle No. -_
oa ee ere | meet Reveon | RAMACHANORA COWD Mc. | Seer empy : Oe .
| Payment 30 Days after Invoice | Place of Supply : Tirupati Andhra Prac
{hra Pradesh State Code : 37 | State : Andhra Pradesh State Code : 37 | term: ~~ {
ue ID: _: 37AABCA9264E1Z0 | GSTINUnique ID: — : 37AABCA9264E1Z0
| | | | | | | | | CGST | SGST IGST/UTGST —_ Total #Ta
rtNo | ‘it | | i ~s wen afc eter merenyens proms
0 | ——— | Description of Goods Sagal | | Qty [YOM | Rate | Total | Disco {~ Taxable | Rate! Amt Rate | Amt | Rate | Amt —sINR
we | |

Unit INR / unt | Value

     
 

        

        
 
    

 
  

282 | DOCK LEVELER 4 BUTTON * 84289090 | 0.00 0.00 0.00 | 18.00; 30,600.00 |
| | | | | |
| (EQUIPMENT SL.NO. DL’FH/18.11.4283) |

| | |
/ WITH LHP POWER PACK & CONTROL PANNEL i

=a Poe Ye Pt eg

   

   
 
  

  

30,600 —

 

e Value (in Words): | Total

_akh Six Hundred Only, | | | | | | | 20
Lan Ick. bce : Tax Reverse Charges(NO) I ss, MR ac a a

the particulars given above are true and correct. Goods once sold will not be taken back. Payment should be made within the due date, if not interest @ 18 % annum will be | For MAIN| MATERIALS MOVEMENT PVT. LT

respondence Address : Sy. 32,Chandapura,Hosur Road,Bangalore-560 099, INDIA. Phone:+91 80 4352 6565,Fax:+91 80 4352 6580, Email : a

2@maini.com, website : www.mainimaterials.com, CIN : U60231KA1984PTC006017 PAN : AABCM8922D, Regd. Office: Maini Sadan,No.38,Lavelle Road,7th E&O, E., wt aiee

lore-560 001. INDIA. Authorised Signatory"
0118054359_5,"sail | Purchase Order

(Domestic Capital)

Supplier Code =: MOOIS PO Number 1300008586
Supplier Name: MAINI MATERIALS MOVEMENT PVT. LTD. PO Date 05-OCT-2018
Address : Survey No 32,Chandapura Hosur Main Road. Amnd Number :0

: Bangalore Amnd Date : 05-OCT-2018

: Bangalore - 56008 | Your Ref. Number : Em1:4.10.18

: Karnataka , India Our Ref. Number

: GST No:29AABCM8922D1ZG Attachments :NO

Currency : INR

Contact Person § : Mr.Ramachandra.G Buyer name : Y Saritha
Tel.No : 9845516508 Contact No.
Email : sari@amararaja.co.in

Invoice To: Ship To:

Amara Raja Batteries Ltd. Amara Raja Batteries Ltd.

SMALL BATTERY DIVISION UNIT - I SMALL BATTERY DIVISION UNIT - I
Registered Office & Works, Karakambadi Registered Office & Works, Karakambadi
Tirupati - 517520 Tirupati - 517520

Andhra Pradesh , India Andhra Pradesh , India

GST No:::37AABCA9264E1ZO GST No:37AABCA9264E1ZO

We are pleased to place the order for the following items, subject to terms and conditions hereunder and enclosed. The materials ordered below must

 

comply to all our specifications / requirements and terms & conditions.

Item Code/L atest GR Dultem Description/texW HSN Code fetta tar te Ln te

CAP-005-DKL9T 1,70,000 1.000 20-NOV-2018
DOCK LEVELER 9 TONS 84289090

 

In Words: TWO LAKH EIGHTEEN THOUSAND ONE HUNDRED Rupees

Terms & Conditions Total PO Basic Value 170,000.00
INCO Term : EXW - Bangalore 17,500.00
Packing and Forwarding : Inclusive IN: Integrated GST@18.00% 30,600.00
Insurance : YOUR A/C Total PO Value 2,18,100.00
Freight : To Pay

Delivery : Single

Mode of Transport : ROAD

Pay Term : 30 Days Credit from the date of Receipt

Insurance Clause:
Dispatch information should be furnished to Amara Raja Batteries and also notify to our insurers by Fax/Letter
Insurer's Address:

Special Instructions:

As per price contract and Email confirmation on 04.10.2018"
0118054359_6,"Purchase Order No: 1300008586 Dated : 05-OCT-2018

General Instructions:
1. Receipt of goods from Monday to Saturday from 8.00 AM to 5.00 PM or as agreed upon.
. The invoice material description should be same as our purchase order material description.
. Quantity supplied by you should not exceed the quantity mentioned in the purchase order.
4. Please quote purchase order number and date in all your correspondence.
5. Our bankers address: State bank Of Hyderabad, PMR complex, Opp to Corporation office, Tirupati-5 17507, Ph-0877-220153.
6. In case of Excisable goods, Excise gate pass should be sent along with material.
7. Supplier should ensure that material supplied confirms to statutory & regulatory requirements.
8. Supplier should acknowledge receipt of purchase order and agreement of terms mentioned in purchase order. It is considered that all

purchase order terms are accepted unless otherwise specified in writing by the supplier with in seven days.

9. If the item is age-sensitive the supplier shall clearly mention the date of manufacturing and shelf-life. The available shelf-life shall be
more than 50% of material shelf-life from the date of dispatch.
10. In case of any denial/disallowance of Cenvat/Service tax credit and any penalty and/or interest on account of improper documents
from the vendor shall be borne by the vendor only.
11. Purchase or number and line serial number should be mentioned in the Invoice.
12. Our contact person should be informed of the date of dispatch of the material one day in advance.
13. Invoice number should be mentioned in all test reports.
14. Material should be packed in proper packing method as agreed.
15. The consignor need to ensure that the consignor/transporter is following the relevant requirements as per the provisions of Central
Motor Vehicle Rules, 1989 and there after amendments - specifically pertaining to transportation of goods of dangerous or hazardous
nature to human life from Rule 129 to 137.
16. The consignor needs to ensure that the consignor/transporter is following the relevant requirements as per the provisions of Gas
Cylinder Rules, 2004 and there after amendments specifically pertaining to general provisions under chapter II from Rule 3 to 28.
17. All the transport vehicles need to comply to the emission norms specified by Central Motor Vehicle Rules, 189 and need to obtain
renewed emission certificate issued by the competent authority.
18. All the transport vehicles in Amara Raja premises should follow the traffic rules strictly and the speed limit should be less than
20kmph.
19. Electronic Way Bill (e-Way Bill) is mandatory for all Interstate purchase transactions. Please get e -Way Bill from buyers before
dispatch the material through online by providing the necessary details and Amara Raja is not responsible for any material struck in CTO
office / on the way to Amara Raja.

Order Accepted

For MAINI MATERIALS MOVEMENT PVT. LTD. For AMARA RAJA BATTERIES LIMITE

ut}

(

’

Authorized Signatory Authorized Signatory

 

E&OE (Subject to Tirupati Jurisdiction)"
0118054857_1,"awl ‘TAX INVOICE

(Issued under Rule 7 & Section 31 of CGST Act, 2017) ORIGINAL FOR RECIPIENT

AXIOM EV PRODUCTS PVT. LTD.

Plot No. 70,71, Road No. 3, Phase |, 1.D.A., Cherlapally,
Hyderabad - 500 040, Telangana, India.
Tel : +91 40 2726 0555, Email :info@axiomevproducts.com
Website : www.axiomevproducts.com

CIN No. - U74900TG2012PTC084590

GSTINNo.  :36AALCA1548D1ZV 11805485/7
PAN - AALCA1548D

GST INVOICE NO. Invoice Date:

1300007708

Despatch Document No.
fcr |
Transporter Destination
GATI LTD

  

Consignee
AMARA RAJA BATTERIES LTD - Haryana
Village dhumaspur 165/2/2/2/2,9/11

Haryana 122102
India

    
     
 
   
 
       
      
      
    
 
 
     

  

  

Contact : Phn. No:
GSTI No: - State Code:06

Buyer (if Other than Consignee)

AMARA RAJA BATTERIES LTD - Haryana
Village dhumaspur 165/2/2/2/2,9/11

   
    
   

Date & Time of Issue of Invoice Motor Vehicle No.
24-09-2018 at 14:40:00 AP28U6915

24-09-2018 at 18:00:00 97.50
0.00 |
Whether the tax is payable on reverse wharge basis :

| a
Product Code Description Of Goods & Services en ev [oom | mae | anom |
rr C2BK480015 eal CHARGER FOR ELECTRIC VEHICLES 85044030 30.00 3445.00 103350.00

Haryana 122102
India

  

State Code: 06
GSTI No: 06AABCA9264E2ZS

Total 30.00

NetAssessable Value] 103350.00 }
IGST OUPUT@18% 18.00 % 18603.00

Grand Total: 121953.00

Grand Total (in words): Rupee One Lakh Twenty One Thousand Nine Hundred Fifty Three And Zero i

Remarks REF:08 CARTON BOXES (07X 04)01 BOX CONNECTORS DC PIN AXIOM LOGO WITH SB-50 CONNECTOR AS PER
MAHINDRA PROFILE.WEIGHT:98KG'S

Comments - MR:DILEEP /7013332306.

   

(VWugo No:— 50002] 792.3

Payment Terms

tay Le %

Declaration: 1. _—_‘ I/We Declare that this invoice shows actual price of the For AXIOM

Goods / Services described and the particulars are true
and correct.
Supply of Goods / Services in this Invoice shall be

subjected to the jurisdiction of Hyderabad. ereasned by

 

AEPF/ACC-INV/960/01"
0118055518_1,"*
“

Canon

Delighting You Always

   
        
        
         
    
     
    
  
   
 
     
      
 

TAX INVOICE

  

  

  

   

(RENTAL)
CORPORATE OFFICE LOCAL BRANCH OFFICE
CANON INDIA PVT LTD CANON INDIA PVT. LTD.
7TH Floor Tower B, Building No-5 C/o FedEx Express TSCS (1) P Ltd
DLF Cyber Terrace , DLF Phase -3 D-16/1, Okhla Industria! Area,
Gurgaon-122002, Haryana 0 1 1 8 f) 5 5 5 1 5 Phase-ll,
STATE NAME & CODE:

STATE NAME & CODE: DELHI! , 07
HARYANA, HR GSTIN NO. 07AAACC4175D120 _-
SERVICE TAX NO: AAACC4175DSD003

GST invoice No. GST Invoice Date
DLF181900011153 03-Nov-18
| 46355 997314 — AAACC4175D

Customer PAN No

Malis: Mr Chandra Ms Sojanya {23394594

  
 

    

   

Invoice To Address Delivery Address

    
   
  
 

    
   
  
 

  
  
   
  
  

AMARA RAJA BATTERIES LIMITED.
3rd floor, 36, Jorbagh
Near Jorbagh market,
New delhi - 110003, India

AMARA RAJA BATTERIES LIMITED.
3rd floor, 36, Jo-bagh

Near Jorbagh market,

New delhi - 110003, India

 
 
   

  

  

GST NO : O7AABCA9264E12R »~ GST NO : O7AABCA9264£1ZR

New delhi
PO NO: 2200011895

pes ty nitprice CST C«dSC‘ONS™OWC*”
RTLIR-ADV C356i 2,050.00) 18 2050

SGST @ 9%
CGST @ 9%

  
      
   
  
 
      
 
      
 
  
 
    
 
     
 

otal (Inclusive of Taxes)

    
  

  

Amount In Words: One thousand ninety seven only

{062F 39

Break up detai . |
fy
: | Dt * 13/ )2/)
2. RTL-IR-ADV C356) - 20S0 X 1 = 2,050 X 12 = Rs.24,600/- for HO (per month price Rs. 2,050/-)

   

We do not accept payments made in cash Please Pay by cheque / DD in favour of CANON INDIA Pvt Ltd. at below branch
office address. Your machine is liable to be put under Stop Service, if the payment is not made within agreed

credit period as per terms of agreement.

Kindly send your payment advise to mentioned Email-id. For North - CIPLAR.NORTH@CANON.CO.IN,

FOR SOUTH - CIPLAR.SOUTH@CANON.CO.'N,FOR EAST - CIPLAR.EAST@CANON.CO.IN,

FOR WEST - CIPLAR.WEST@CANON.CO.IN

For Canon

Customer Acknowledgement

  

110001
CIN NO - U74899DL1996PTCO83770 011-47192613/011-47192611 WWW.CANON.CO.IN

   

.
*

CANON INDIA PVT. LTD. 1 Le&CaRs |
Registered Office - Unt No, 214-218, 2nd Floor, Narain Manzil, Barakhamba Road, Connaught Place, Deihi-110001, India.
Tet : 011-47192613 Fax : 01147192611 Website : www.canon.co,in CIN : U74899DL1996PTC083770

“Turn over to find out how to make your business more_proc juictive”"
0118055518_2,"Canon

Delighting You Always

Document Management Solution

Archive | Workflow | Retrieve | Analyze

3, \ |

Ze"
0118055518_3,"[1 JAMARARAIABATTERIESITD-Deihi | —_60) 03-Nov-18|DLI-RENTALSALES invoice | OSL ean RAD CSS Epon WADVCHSG) “TAME | ataalNeerlnagine New deri” [ner siOUrTatanumnises”Toeer
ee ee ed fe a"
0118055982_1,"Proprietary Material of M/s. AMARA RAJA GROUP OF COMPANIES, Tirupati.
All rights reserved. No copying permitted. Unauthorised use prohibited.

dD PAYMENT REQUISITION
2NS5H9R2  |Date-..... (eliadg.......

eo
Please arrange Cash / Cheque /D-D. / P-0. / F.B-D. for Rs... 3 C00 Ea opcekiastties
Inet ve Shotberel

in favour of

Date of requirement: {JI | 1%"
0118055982_2,"12/13/2018 IVCargo - Print

API_ A.P. Travels and Cargo

 

PUNE CITY.
We Deliver Your Commitments Ph :020-66245182 Mobile No: 9552271921 /
GSTN :
PARCEL RECEIPT
L.R.NO : 02228 Date : 05-12-2018 12:27 AM

  
   
   
    
 
 
   
  
  
   
  
   
  
  

  
    
 

 
  
   
 

onsignor :
LECTROCOATING AND INSULATION
2022934052

onsignee :
AMARA RAJA BATTERIES LIMITED
9999999999

  

= | andling aa
ee eos Door Delivery | 900
Terms and Condititions e Door Pickup cS) ~ a: ae
1. Parcels / Luggages are carried at owner's tisk, i :
2. In case the Parcel is lost or damaged in transit, the Company will not se Srousne ev} he shall be taken by the {Unloading rae
Company for safe Transportation of Parcels. WLR Charge ae
3. Contraband article are not permitted to be carried in the yehicle. The luggage parcels owners will bear sole &
responsibility in case any objectionable contraband goods ; are gsi in the Pay es on chekup by Octroi, Excise andor fi] oading Pa a
any other authority.
4. We do not hold any other responsibility on the arrival of Panel Tugs age. le Cost. eee
5. Unloading charges is to be bear by the receiving party. i i a
6. Luggage / Parcels should be collected within 24 hours ofi its ae failing which the management is not responsible for |
er delivery J rst Saas
Total 12010

Delivery At : Chittor Delivery Branch Contact : SSS ASCE TESS BE Usenet RETIETESS MISO SEE Mobile No: 9652123632 i>
Receiver's Sig a

 
     
  
 

     
   
   
    

      
  
  
    
   

  

hyacto"
0118055982_3,"12/13/2018 IVCargo - Print

4 he P. Travels and Cargo |
z = Chittor Delivery Branch CR No.
| ee Office : - Opp: Metro,Huda Truck Parking,Kukatpally,Hyderabad-—
| __500072.ph:040-23867379,23864433 397682125 |
Cash Receipt | Date: 13-12-2018 |

Received with thanks from AMARA RAJA BATTERIES LIMITED (undefined) an_
amount of Rupees. Twelve ThousandTen only. |
towards the TO PAY Consignment delivery of LR No. 02228 from Stn:PUNE CITY-
PJN Date :05-12-2018

Amount Paid @Booking Rs. 0 Amount Paid @ Delivery Rs 12010. |
For A.P TRAVELS & CARGO>

 

__ Payment Mode :Cash
| Rs.12010"
0118055982_4,"sD) Purchase Order

Sa pct cipath hea (Domestic Revenue)

Supplier Code — : E0306 PO Number : 1100093175
Supplier Name _ : Electrocoating & Insulation Technologies, PO Date : 20-NOV-2018
Address : Behind Wipro Phase I, Amnd Number :0

: Plot Nol, Amnd Date : 20-NOV-2018

: Sno 228, Your Ref. Number

: Pune - 411057 Our Ref. Number

: Maharashtra , India Attachments :
: GST No:27AAACE9489L1 ZW Currency -INR

Contact Person : Buyer name : Bharathi P
Tel.No : 020-22933235 Contact No.
Email : pbi@amararaja.co.in

Invoice To: Ship To:

AMARA RAJA BATTERIES LIMITED AMARA RAJA BATTERIES LIMITED
INDUSTRIAL BATTERY DIVISION - I({MVRLA) INDUSTRIAL BATTERY DIVISION - II(MVRLA)
NUNEGUNDLAPALLI ,BANGARUPALY AM NUNEGUNDLAPALLI ,BANGARUPALY AM
Chittoor - 517416 Chittoor - 517416

Andhra Pradesh , India Andhra Pradesh , India

GST No:::37AABCA9264EIZO GST No:37AABCA9264E1ZO

We are pleased to place the order for the following items, subject to terms and conditions hereunder and enclosed. The materials ordered below must

comply to all our specifications / requirements and terms & conditions.

Item Code/Latest GR DU Item DeseriptiontexW HSN Code ext ta atts stan Ls | ponte

103-002-00220 300.000 300.000 15-DEC-2018
EPOXY RESIN-ER 505 E-BLACK 39073010

 

IN: Integrated GST@18.00%

103-002-00221 242 400.000 400.000 15-DEC-2018
EPOXY RESIN-ER 505 E-BRICK RED 39073010

IN: Integrated GST@18.00%

103-002-00222 300.000 300.000 15-DEC-2018
EPOXY HARDENER-EH 269 E 29214290

 

   
  

IN: Integrated GST@18.00% 14,580.00
In Words: THREE LAKH SEVEN THOUSAND FOUR HUNDRED SEVENTY TWO Rupees
Terms & Conditions Total PO Basic Value 250,400.00

  
  
  
      
     
    
  
   
    
   
 

    
   
     

INCO Term : EXW - PUNE

Packing and Forwarding : Inclusive

Insurance : YOUR A/C

Freight : To Pay

Delivery : Single

Mode of Transport : ROAD

Pay Term : 30 Days Credit from the date of Receipt

12,000.00
IN: Integrated GST@18.00% 45,072.00
Total PO Value 3,07,472.00

   
     

   

  

Insurance Clause:
Dispatch information should be furnished to Amara Raja Batteries and also notify to our insurers by Fax/Letter
Insurer's Address:

Special Instructions:"
