Invoice,Text3
0118123216_3,"Packing List
a Date fao.az.208 |
Product: (|0.4%Sn |
INVNo:  |smps79 |
INoofPcs: [813 Le
Qty:-(MT) 19.770 aa
Bundle No.
_Ecaisoo4 | 1 | 1017 )
po 1017
a 3
Po z
ee 5
as 6 1008
ee 7
es 8
ee ek: ee |
po 0 | 1007
pS 12
PS 13
| Pe 14
a 15
T1020
po T1042
pS 18
19
| POT AL
/ Se mb ; A)
>_/ SripekumbudyéAA4> |
A Sw eRe
| 1o-0*°
qb"
0118123216_4,"| — '
QmrEATIERIES Lrp |
fae “ENTRY SL. Nor SG
f SS ils, ee mmpencasmess Ag
[°7 wandllla UX meio
. * || SECURITY CHECKED tm |] * |
son Sec.2mp.Code Ho:.LaQ.0O7N Ay S |
| Ny * Signature: Bb oN,
| me ) Ce ee
| * a PARUIPALEN!,
MAZe
SG0-*—
207
foment
that 2"
0118123216_5,"| AMARA RAJA BATTERIES LIMITED.UNIT-II
Nunegundla Palli, Bangarupalyam,
Chittoor-517416, Andhra Pradeesh, India.
Ticket
Print Date 11/12/2018 08:53:19 AM
Transaction Number 6795
Truck Number TN34A1255
Product Code 00006 Product Name LEAD CALCIUM ALUMINIUM AL
Supplier Code 00012 Supplier Name PONDY OXIDE AND CHEMICALS
Transporter Code 00007 Transporter Name D PRAKASH TRANSPORT
Challan Number 879 Challan Date 10/12/2018 Challan Weight 19 770 kg
Miscellaneous
DeliveryNoteNumber
Shift A
Date In 11/12/2018 Time In 07:35:57 AM Gross Weight 28 750 kg
Date Out 11/12/2018 Time Out 08:53:14 AM Tare Weight 8930 kg
Net Weight 19820 kg
Operator Signature"
0118123216_6,"~~ ~~ ~ -
re s97727 FZ
So ifs aeorte =i
| a2 e2as5scu0q BIS
er SareVvranr
Qo” = O'S Oe 36/3
co sone te Sip
be’ Zz coo aie
Bo e20s08 2
Oso e532"" 6E6& ro
se 8&8 Co & @
— rr oO o —|5
=o 3 = | Sie
SS e N/5
is ™ S
o
— —
oo oo |
Ci
se
9 wodoo4 a
a ISSOF ot
a. -“SSee gS
es 5 ArdnsF =
~ ay o =
i 5 a
ns 7 an
Ao a
=I 5 > >
> B = a
—
= or >
5:
| QO PaD a 25
| Fois Sao
o =Qsc ee
| S BEY SE nT
| z 2 ae SE
s ! Ses 2 = 5 >
° oo THE DD
S 1 = ""ea z28 wo
| nM oO id 2 > do
icy Og’ S BES
S ys © Swe
= dq 5
2 SEA
° —~CUo? oS
om © pm
er eg ae Ss
ROSS Bo
eon. FSS
=> >O it
arn BBO
Ore a
| ca >
a =
a2rzZzZz os
QEaGS
aos,
SS Om
SS a
zc s
g= 3
> >
! a
6
xX
a
S
a"
0118123216_7,"D.PRAKASH TRANSPORT
Arakkonam to Kanchipuram Road, Arigalabadi Village, Via Takkolam, Arakkonam Taluk - 631 154 |
100 —- Cell: 9789218907, 9751761402, 9345446994 ‘i |
oNo : 9 | ae ‘eis , ahs a MOE oe eas Date :fo.1> A
Gonsignor wis Fords oNCiclos, hemitas, \ud Consignee M/S Rone Rare Betrevie, M49.
Giatlns. dro \elrr Sver Tod) Gerla Sralh Gabor Gisision yee ls |
anal aan | Sy Rercemsudiin -Gortos Wenea unde pally Gengoareteliian, heedy
Party's TIN PEO rods tslacsonee nee hse ee Party’s TIN BOO apc esciei to Cay ani ates |
| STINO oeesscsedeseseccesseesssssnneestinfens cece LOMTY NO... MAA et, Pod catia ate
f © yateeha ie ER OR
_ No.of: Naa ? Weight Rate Freight
| a cstne aie ee 12 athe M.Ton Kgs. Rs. Ps.| . Rs. Ps.}i
hyo ek ead Gdcium Shot FAN et ee te | aa
Pv. wo: SeDSTA Mjorr-te
PH: sep)». char es ean
ft One nitind ares :
i incclasab al Pathe |
SERVICE TAX 2.55% AFTER ABATEMENT OF |
7 GROSS AMOUNT PAYABLE................... IS
TO BE PAID EXTRA BY THE CONSIGNORY
ore consouren eRe TS
3 sorage, damage cased curngrrnat__OOGUMENT. NENTS""
TO/PAY/PAID/PAYMENT AT ARAKKONAM “ath hs . TOTAL :
I/We do hereby certify that I/We have satisfied myself / Ourselves that the description etc. of the goods tendered above aré correctly entered °
and I/We shall abide by the rules and conditions of the company as recorded on the reverse.
; : if —— For en TRANSAORT
Signature eee AE oD
paris (UNLOADING BY PARTY) = ="
0118123216_8,"| GST INVOICE ~~ ®
Pondy Oxides and Chemicals Limited POC | |
| Smelter Division I |
| G17 to G19 & G30 to G32,Sipcot Industrial Park Mambakkam,Sriperumbudur-602105, Tamil Nadu, India Duplicate for Tahaparien
(Under Rule 7 of GST Act, 2017) |
| ; ; Sonne ae :
| GSTIN Number/Unique ID 33AAACP5102D3Z5 bs ga Mode: (Apply for Supply of Goods only)
| Tax is Payable On Reverse Charge:(Yes/No) | Ney: ae see
‘Invoice No : SMD879 _ Place of Supply: Chittoor
| Invoice Date: 10-12-2018 | Despatch Through D Prakash Transport |
~PONo &Date 1100093782 / 01-12-2018 | LR No & Date 5700 / 10-12-2018 |
_Amended Date : |
| Details of Receiver (Billed To) Details of Consignee (Shipped to)
_M/s. AMARA RAJA BATTERIES LIMITED | M/s. AMARA RAJA BATTERIES LIMITED
| Small Battery Division Unit II _ Small Battery Division Unit I] |
| Nunegundlapalli, _ Nunegundlapalli, Bangarupalyam,
| Bangarupalyam, _ Chittoor - 517 416
| Chittoor - 517 416
| State Code:
| State Code: 37 ve bin ou
GSTIN Number: 37AABCA9264EiZ0 GSTIN Number: 37AABCA9Z264E1Z0 |
Sl. Description HSN Code | Quantity | Rate Taxable Value
| No of Goods | | in MT | per MT — in Rs.
1 Lead Calcium Tin (0.4%) Aluminium Alloy 78019930 19.770 165788 32,77,628.760 |
| | | | |
| | | | | |
| | | | |
|
| ' i
| Total 32,77,628.760
Pa ee ca re ce eae Read Roo Taig BE hah Ft Va Et en a “Ag te rere ge ai aoe an PL al ra
| Total Tax Payable Rs. 5,89,973.18 | CGST @ |
|
| Rupees in words ' ee a ss ggst@> | tines yd
| FIVE LAKH FIGHTY NINE THOUSAND NINEHUNDRED ANDSEVENTY | |
THREE AND PAISE EIGHTEEN ONLY IGST @ 18,00 5,89,973.180
| THYSIeeN/aIGE Rs. 38,67,602.00 > SERGI ssl ae
Rupees in words Round off - — ee Oboe
THIRTY EIGHT LAKH SIXTY SEVEN THOUSAND SIX HUNDRED AND Invoice Total 38.67,602.000 ~
Te ea hath a Nc ae oe ls ee ee ee | Shane ee
_ Amount of Tax Subject to Reverse Charge : cial ete
| Certified that the Particulars given above are true and correct | Electronic Referene Number:
""Kindly verify your GSTIN No is correct or not , if any change EO ae SONI eee en poe Ree Ye
‘inform us within 24 hours. "" |
‘Terms & Conditions oping ame inne Re |< uninenbayle Ua aie pee pera gerne es CHERNTERI LIMIT
1. Interest @ 18% per annum will be charged on all bills if not paid | |
by the due date. | =
2. Goods once sold cannot be taken back or exchanged for any reason. i) ae
3. Goods are carefully checked and packed and are consigned at your risk, | :
We dre nol responsible for any loss, damage or plliferage In transit.
4. Subject to Chennai Jurisdiction only. Authorised Signatory
5. No rate difference will be accepted once goods delivered. | Name: PREMJI GEORGE |
| Designation: = DEPUTY GENERAL MANAGER"
0118123216_9,"[eee ietetias en
i GST INVOICE eR
"" | ) Pondy Oxides and Chemicals Limited P OC LL
| | Smelter Division I
. | GI7 to G19 & G30 to G32,Sipcot Industrial Park Mambakkam,Sriperumbudur-602105, Tamil Nadu, India
| (Under Rule 7 of GST Act, 2017) Original for Recipient )
| GSTIN Number/Unique ID 33AAACP5102D375 Transportation Mode: (Apply for Supply of Goods only) :
. Veh.No: TN 34 A 1255
| Tax is Payable On Reverse Charge:(Yes/No) |
Invoice No : SMD879 Place of Supply: Chittoor |
Invoice Date: 10-12-2018 Despatch Through D Prakash Transport |
PO No & Date 1100093782 / 01-12-2018 LR No & Date 5700 / 10-12-2018
Amended Date : .
| Details of Receiver (Billed To) | Details of Consignee (Shipped to) |
Ee ge enna a eee
M/s. AMARA RAJA BATTERIES LIMITED M/s. AMARA RAJA BATTERIES LIMITED |
Small Battery Division Unit II Small Battery Division Unit II |
Nunegundlapalli, Nunegundlapalli, Bangarupalyam, |
Bangarupalyam, Chittoor - 517 416 |
State Code: 37 . |
| GSTIN Number: — 37AABCA9264E1zZ0 Le a TORO MO .
I S|. Description HSN Code | Quantity | Rate Taxable Value |
_ NoofGoods - cccccnrfeennaenmcae in MT per MT | IN Rs, |
1 Lead Calcium Tin (0.4%) Aluminium Alloy 78019930 19.770 | 165788 | 32,77,628.760, |
| | | |
! | | ! | | |
| | | | | ! |
|
Po : | i
,
| |
PO : |
; | | | !
p | | |
Total 32,77,628.760 |
‘Total Tax Payable Rs, -5,89,973.18. pCa @ !
t , * ee rn a ne cine coef
Rupees in words SGST @ !
FIVE LAKH EIGHTY NINE THOUSAND NINE HUNDRED AND SEVENTY en
| THREE AND PAISE EIGHTEEN ONLY IGST @ 18.00 5,89,973.180 |
| Invoice Value Rs. 38,67,602.00 Freight —_
| Rupees in words — ""Roundoff. S|ttt~=~CSstststSS 0G |
THIRTY EIGHT LAKH SIXTY SEVEN THOUSAND SIX HUNDRED AND OO 67.602.000 -
RRR Bo et sory seven Hou ucnonED A> Civic Total i 38676 a
Amount of Tax Subject to Reverse Charge
| Certified that the Particulars given above are true and correct Electronic Referene Number: |
""Kindly verify your GSTIN No is correct or not, ifany change A eee |
inform us within 24 hours. "" |
en es Oren ee eee Nene on eons eee Fe |
| Terms & Conditions For Pondy Oxides & Chemicals Limited _
| 1, Interest @ 18% per annum will be charged on all bills if not paid
| by the due date. |
2. Goods once sold cannot be taken back or exchanged for any reason. Y —f
3. Goods are carefully checked and packed and are consigned at your risk,
We are not responsible for any luss, damage or piliferage in transit.
4. Subject to Chennai Jurisdiction only. Authorised Signatory,
| 5. No rate difference will be accepted once goods delivered, Name: PREMJI GEORGE |
| Designation : DEPUTY GENERAL MANAGER }"
0118141590-Compltd_1,"9 aN
teal et
22/5
— @ =
5 3 (8
a2
x >
N
-~ @ |e — —
2s 1% x o~
SS gi Ls
Sw |o x °
+x N 3 oo
5 2 |g > =
a : © ood
fé ls s .
a 2 € cS
Oo °o od
eae t SIE vo
Sage Rix
oy a cS
| = =
o| = 2S
| £_ |
oo; 2
£| 32
c| s
=| 3 |
G9, SW |S S
ac o 4.|7 ot
5| 5 =
u| =
-
g| 2
sl Oo [A
a g oO)
iS illz
e| 2 |:
o = SN
El
=| § |e
a £ co
a a
s| = |e
a ee
vu w
a va co
She als
co _
ao
a
ro]
ee
uu
a a
ae
7s oc
al =
ee =
a c x >
=i 22 s\\ ¥8
> B\\ 58
= a
ca Oo
5 z 5
a = Go an
a
Coe
sgia
SS |s
> 8
a
=
a |x 7
io |> -
9 < x
= |2 =
gz a o Oo
a 7. ££ O
co wo wv WY
s 5 Sie
3 a ES
Ss 2 Lae §
R e \ So
. a
3 (5
Ee nN
3 8 3
Zz
S a
° So 3
a. D =
= s.
c
4 £
oO"
0118141590-Compltd_2,"Cc Poy, Tax Invoice (ORIGINAL FOR RECIPIENT)
“AUTC MARK Invoice No. e-Way Bill No. Dated |
|#76/1,Keerthi Complex | ScrS/3/18-19 24-Aug-2018 |

Bye Pass Road Delivery Note Mode/Terms of Payment
Hosur
| 9629979826 |__ : _ _
| GSTIN/UIN: 33AASFA0694A1ZP Supplier's Ref. | Other Reference(s)
State Name: Tamil Nadu, Code : 33 ‘MR:
| E-Mail : automarkhosur@yahoo. in / | Fuvers OndarN _MR:S.M.ASLAM(944466007) |
Consignee | uyer's Order No. Dated |
GRAVITA INDIA LIMITED .1900001391 24-Aug-2018
SY NO.NO.233/15 TO 233/30, Despatch Document No. Delivery Note Date
| TIRUTHANI ROAD ARC LIMITED
VIIAGE-ANANTHAPURAM, | I oe
PO-NARASINGARAYANIPETTAH Despatched through | Destination
| DISTRICT-CHITTOOR | _CHITTOOR.AP
| ANDHRAPRADESH Bill of Lading/LR-RR No. Motor Vehicle No. |
GSTIN/UIN > 37AAACG6753F1ZL ‘dt. 24-Auq-2018 KA01B30
State Name : Andhra Pradesh, Code : 37 —_- i So70
Buyer (if other than consignee)
AMARA RAJA BATTERIES LTD
KARAKAMBADI
TIRUPATHI
| ANDHARAPRADESH | |
| Coimbatore |
GSTIN/UIN : 37AABCA9264E1Z0 | : |
State Name : Andhra Pradesh, Code : 37 | |
|
SI) Description of Goods HSN/SAC Quantity Rate per Amount
No. | | | —
1 Scarp Batteries-2wr 85481090 | 1,040 KGS 4 89.89 | KGS 93,485.60
2 Scrap Batteries-4wr 85481090 | 6,500 KGS | 7 | KGS 6,10,545.00
| | | | 7,04,030.60
|
| IGST 1,26,725.51 |
| | Less: Round Off (-)0.11
| |
| | | | | |
| Total 7,540 KGS | ~ 8,30,756.00
Amount Chargeable (in words) - . E&OE
_INR Eight Lakh Thirty Thousand Seven Hundred Fifty Six Only
[ HSN/SAC | Taxable |  IntegratedTax | Total |
_Value__| Rate Amount | Tax Amount
/85481090 7,04,030.60 18%, 1,26,725.51 1,26,725.51
| Total 7,04,030.60 1,26,725.51  1,26,725.51.
—
| Tax Amount (in words) : INR One Lakh Twenty Six Thousand Seven Hundred Twenty Five and Fifty One
| paise Only |
‘Company's VATTIN _—_:: 33103365597 |
| Company's CST No. > 10647098/30.06.2010
Buyer's VAT TIN is
Buyer's CST No. i 8
Company's PAN : AASFA0694A
| Declaration for AUTOMARK
| We declare that this invoice shows the actual price of the ee QO * |
| goods described and that all particulars are true and correct. py . |
| | Yh 1! AuthyrigedSigtiatory
¥ vy o 5435
This transaction is generated from ATS. ae» We °5 ao
hy ce\\: 7"
0118141590-Compltd_3,"Print window https://mail.yahoo.com/d/folders/1/messages/23395
Subject: RE: conformation for scarp batteries
From: vishal.goel@gravitaindia.com
To: automarkhosur@yahoo.in
Date: Friday, 24 August, 2018, 6:41:00 PM IST
Ok
Warm Regards
Vishal Goel
(General Manager-Procurement)
Direct no. +91-141-4057352 | Mobile +91-9116610206
GRAVITA
From: Automark Hosur <automarkhosur@yahoo.in>
Sent: 24 August 2018 18:28
To: Vishal Goel <vishal.goel@gravitaindia.com>
Subject: conformation for scarp batteries
Dear sir:
we have loaded scarp batteries,and also attached the invoice copies
so pls conform to your side
Regards
Automark _
Hosur
1 of 2 24-08-2018, 18:41"
0118141590-Compltd_4,"3 :
om -
act N -
rah
ojos = i
~ a + 2
3 = 28 oa
z cere 4 e a s
le] @P ld » 9s SMBS | i
A s sla} 3 2 ¢)] £. § |
el] GN Ge GABP AR GAH
= £ aa ge ge 3 = &
8/s|sls ii oy sis 2 | 03 §
lel |slelgt]~ 28 - 282 e | §
2/=/28/§ S sat gut E =.” 3
“ISS SiEE/F 2 | FES Ps a
£
5 fa| 2
S ae ef
st E as
a 5 oak Zs
—_ se
Sf | ee} | a]
OG | .| s #23 2% 33
moisl = - pare. ef
apy 3) ot Fe gayi] o- [ee
m> |< 3 oases ie
ES el ly ete rE
< Vv © bi: ~ ,f23 28 a 2
mo | Z.215 76: a1) = ae
a =< qltihy = = a3] $oP grey
<= ajsito me EF ef] Be 48E2
cs Z\2 iu s 2 rh & Sed
wm | 22888, 24343 i] gyc fa""
Zl oR Ae 2) p_ S843
o oe ¥ e > °F oO
Bl, ‘gates : ~ *
qa [Ye S238 ee: =
2 3| 32 seis Je] i:
2] O18 Ger” < 2 5
q?]/ |2 =U 3 g) eg
Gi} FS - EM elF we
XN £ £ § S| > z
S: = © 23 “|i >
< eg 2
Bo em le| i
a
oO OF <"
0118141615-Compltd_1,"oa
= PR
a
_
+ ©
- 3
s | 2
o;]; ¢<
| 3
Sie
3°
a} &
~~ uw
nw
O28 3 3
= 3 3
og —
. 8 a 8
8 = a. a
oo 2 NS
>
wn
oO
’ he
-
a =
3
Zlos
olf. 2
|e o
io —
wv ‘ 2 “
23 a $
a Wn
aS 8 =
m
° 8 ae
aha
io
21 2
a1 ls
ml> io
“| § :
- 2
\ a
a
o
2.
DB =
ra}
& o
a =
=—< 8/2 §|8
“ ay
a< 43 2 o
SAS % =
‘
a > o S| = z
Oo o ‘ies
o's o >| Ss |e
<
2 mole is
re vw
oo} 9 o
|S
n/o
2/2
me =|
A 210
° ° aa
° a/Y¥
xf * =|""
3 x
Rot as
ae a nN i
oe eS 8 >
=
® 3
vi F
BRE
co
hs > N =
en g 2
> Clee o
co 2 Sls &
oO
jr < ° \ | © &
s <
{> D > 3 y
= nn < uv ising >
fone s < 3 (ls =
» 2 “i < a 0
. wo
2 ea 2 || | ee
ea e~|* S|
aR s
""i wlio w $s
ele e =
6 S| Siz 8
S aio oa <
ol S/S SI 2
Loe BS B| ©"
0118141615-Compltd_2,":SSaippy $,4a1nsuy
199] /xe 4 Aq siounsul ino 0) Aynou osye pur sauayeg eley ereury 0} poysiuiny oq pynoys UoOHeULOjUT Yyoyedsiq
ays INO Je AIDATOP ISUILSE QQ : uuay Ae
: uodsurly Jo apoyy
ajsuls : AIDAaq
dAIsnjouy : WSId914
: 90uRINSU]
ET LLOOLE anjvA Od [8101 daIsnypouy : SuIpseMIoJ pue Suryoed
Pr'I6E LP %00'81@LSO poressayuy :NI uoneunsed - YO - us, OONI
6L'S8TE9Z INVA IISe Od [810 SUOTIPUO) % SULIT],
br loely %00'SIMLSO paryessajuy : NI
06018hS8 TadHM UNOd OLNV COV Ava
ee ee ee Oe ee ee el
“SUONIPUOD I SULIA) pue sJUaUOZINbas / suorRoyytoads Ano [Je 0} Ajduio03
OZIAPITOVOEVVLE-ON LSD OZIATIT6VIOEVVLE-ON LSO
Pip] * ysaptig CIYpUYy eIpuy © Yysapeig MIYpUYy
OTSLIg - Hednuty OTSLIS - Hednay
IPEQUIPYRIEY “SHIOM FY ILYIO posaysiday Ipequiryriey “SION, WY PLO paraysisay
]- NOISIAIG AYALLVYE FALLOWOLAY ]- NOISIAIG AYALLVE JAILOWOLNV
pr] Seuisneg eley BIBUIY pr] seusneg eley pieuly
70, dys 2:0 | dd10AU]
‘ your
: ‘ON 39B}U0D TZIIO LOEL6 : ON'PL
: aweu taking > UOS1Ig }9B}UOD
UNI: Ajuaaing /
; s}UsWIYyIVYY

. Joquiny °}PaY INO NZIG0018AdD3I6T-ON LSD :

: Jaquinyy “Joy 4noA PIP] * EYRILUILY :

810C-DNV-F : 9)8q puuly 1O1€9S - YVION :
0: doquinyy puury UVOVN OLA: Ssoippy
81O7T-DNAV-FZ : 218d Od SASINdUALNA IVS VAIS: owen szayddng
SO6ZNN006I : JIquUINN Od 6I€OSNUA: apo aayddng

(sa1aayjvg desds) ee
JIpAC ssvyding ef
~~"
0118141615-Compltd_3,"(uonsipstung yednaty 0} 39afqng) 1070
Asojeusig poziioyyny AsO}EUBIC paziioyyn
“4
Tt
CaLIAIT SAWaLLVad VEVa VAVINV 404 SASTAdaa.LNA IVS WAIS 104
pajdassy 49pio
""RIey eIeUTY 0} APM OU} UO 7 adZO
OLD ul yonys jeuajyeu Aue 10} a}qisuodsai jou si efey eueury pure sjiejap Aressadou ay} SuipiAoid Aq ourjuo ysnosyy ;euayeu dy} Yyoyedsip
alojaq siakng Woy [[Ig ABAA- 2 193 asPa|g ‘suONORsURy aseYydind aze}s1a}U] |]B 10} ArOyepueU SI ([[Ig ABAA-9) [II ABA D1UOIIDI/F “6 ]
‘ydurygz
ue) So] 9q pjNoys yw] paads ayy pur AOLYs sajni ye. dy) MO}[O} Pynoys sasiwoid efey eszeury Ul Sajs1yoA Wodsuey oy) [[V “S|
. “Ayo Ne Jud}odwios yi AQ ponss! d}d1JHI99 UOISSIWIO POMoUudt
UIe}GO 0} PaoU pUR G8] ‘S2[NY s]IIY9 A JOJO] [e.QUdD Aq poljpideds SULIOU UOISSIWUD dy} 0} A]dWOd 0} paou sajdIyoA Wodsuey 3y) [TW “L]
""SZ 01 € BINY Woy [] Ja}deyo sopun suorstAold [es9Ud3 0} SuUeYad AT[edIWID9ds sjUdUIPUSUTE Joye doy) pur PONT ‘sarNy Jopul[AD
sed jo suorstaoad ayy sad se syusuiasinbas Juraajas ay) SUMOTJOF St IaWOdsur.n /JOUSISUOD ay] Jey} D1Nsua 0] spaau 1OUTISUOD ay] “O]
snopiezey JO snoJoduep jo spoos Jo uoyrLiodsuesy oO} Suturepiad Aypeoayioads - syUaWIPUSLUL JaYL 2494) PUP HYG] “SAPMY ApS1Yya A JOO
[enuUay Jo sudIsIAojd ay) dad se syuawidsinbas JURADAI SY} FULMOT[O} St 19LIOdsuesy/AOUTISUOD ay) JLYI DNSUd O} Padu JOUTISUOD ay] “S|
‘paaide se poyjout Suryoed saadoid ut paysed aq pjnoys [eure ‘P|
‘soda, sa] [JB Ul pauONUaW dq PjNOYs JdqQUINU ddIOAUT “¢ |
‘sduURApe Ul Aep dUO [PLIOIeUI ay) JO Yyoiedsip Jo dep dy} JO pauUOjUl aq Pynoys uOsiad JoR]UOD INO “Z|
‘SDIOAU] SY) Ul pauUONUSW 9q P[NoYs JaquINU [elds SUI] PUB JOQUINU JO asPYydINg *| |
‘AJUO JOPUDA ay} Aq dUIOG dq |]PYs AOPUdA dy) WO
sjusuinsop Jadoidun Jo JunodIe UO jsas9jUI JO/pue Ajeuad Aue pu JIP9Id XP} DIAINS/JRAUDD JO DdULMO]]RSIP/[eLUap AuP JO aSEd UT “(—)]
“yoyedsip Jo ayep oY) WIOAY dJ1]-}JOYS [BLIAeU JO % EC UY) Q0U
9q [[PYS dJI]-J[PYS D/QU[ICAR OY ‘af1]-JJOYS puke SULINORJNUeUI JO dep oY) UONUSUI Ajsea]9 []eYs Ja1jddns ayy SauIsuas-aBe st W9}I DY} 4] “6
‘sAep Udaas Ul YIM Jol[ddns ayy Aq SuUNLIM Ul palpidads asiMJayjO ssayuN paydasoe ase SULI9} Japso aseyoind
[|B 184} Paidpisuod si j] “JapsO aseYyoind Ul PauONUSUI SUID) JO JUDUIDIISe pu Jop1o aseysind jo ydiasa1 adpaymouyor pynoys Jayjddng *g
""squswiaiinbas Aloje[n8a1 2p ArOjNjWeIS 0} SULIZUOS patjddns [eLiayeu yey) ainsua pynoys Jatjddng */
‘]RLIO}BUI YIM Suoye uds aq pynoys ssed ae8 asioxy ‘spoos a]qesioxy Jo aseo uy “9
""ES LOTT-LL80-Ud “LOSLIS-Hednury ‘ao4yo Uoesods0D 01 ddo *xajduios YW ‘PeqeiepAH JO AUR aieIg :ssouppe sidyuRq ING “¢
‘aouapuoddsa.uod JNOA |[B Ul 3Jep puke Jaquinu Japio aseysind ajonb asealg ‘p
“Japso aseysind ay) ul pouonuaw AyQuenb ayy padoxa jou pynoys nod Aq parddns Aynuengd *¢
‘uondLIdsap [BLIa}euI Japso aseysind Jno se dues dq ppnoys UONdLIOsap [PLIA}eUI Ad1OAUI SY] *Z
‘uodn paaise sb 10 Wd 00'S Ol WY 00'S Woy Aepanjes 0} Aepuopy WO. spood jo ydiacay *|
:SUOTJINAYSU] [B.1IUd
8107-DAV-F7 : PAaeG $06Z000061 :ON J9pao aseyring"
0118141615-Compltd_4,". QO? at ae
IPE
. | ""SLV Woy peyeseusd s! uoHoesUBH Siu
cae ease ‘ ceil ae anes
Cy pue ony sie suejnoied jje }ey} pue pequosep spoob
, a / dich) — @U} JO adUd jeNJOR ey] SMOYS SdIOAU! S14} JEU} BIEIDOP BAA
Sosudiaqu : UoqesEDaQG |
Sésudse: PO Baelay- Ast eeaasd
pyeeral T ; QOOLEo3o : Nd sAuedwog
ZLEZOSVGLET : ‘ON LSD sAuBdwog
ZLEZ99OBLEZ : NIL LWA sAuedwog
: 7 Aug ested uno4
Ayio4 pue aud Ajauiy paspuny sesyy puesnoy, uaaeg Aoy seedny uelpuy ; (spiom ul) junowly xe
presley lpr eczy | __ jezgez'eoZ OL nie.
pv iGely presley %8l ‘6LG8z'Eg'r __. 060 erSs |
| JunOoWY XBL { _ jUNOWY | - | Sey | anleA {
| WO, xe peyeiBeyuj | iqexey OVS/NSH
| AjuQ uareg Ayuereg paspuny xIg puesnoys uoy yye] eauy, ssodny veppuy
FOr? 3g _ ipocesetasde i emapctcaaenicaen ec erensneiie __.__ {Sps0m ut) siqeaBieyg junowy
S. OozseOr ea | ff Someete! me
o4
ez'0+) i | HO punoy “$887,
pe lesty | | | LSol |
| Soueyegsepenuj
6L'G8Z'E9'% ~—s soy cee SOM £082 o6oLerse | AYSLLVE dVHOS MP 1
yunowy sod | eye | AnuenD— OVS/NSH | SPOOD jo uoNduOsSeg IS”
ZE - 8pOD yYsepesd esypuy | SWEN 9}e}S |
| OZLAP9Sz6vOaVVZE : NIN/NILS®S |
OZLAY9ZE6VOREVVZE : NIMNILSS
ZE-8p00 ‘dV
‘USOPBid Bsypuy
‘PUBS JOOPIYD ‘gecrug ‘ipequeyesey'peoy edepey
eyunBiuey “1/eg. ON Aesins |
pew sovayjeg efey erewy
bei ecceccensatcetie (eeuBisuco UeY) Jayjo 1) Jekng
ZE | BPOD ‘ysepesY esypUY ; QWEN 8]2}S
| TIZLAESLIOOVVVZE - NIN/NILSS
. APOAI9Q Jo suo] | IZLAESLIDOVVVWZE © NIN/NILSO |
ie i a pone vi halsuavWd “So neL,
. “ “‘Ysepeig eiypuy
—____woneunseg | __uBnowwa payoyedseq, ‘uenediuekeieBulseieN od
| ‘Wwesndeujueuy -sbe|1A |
ajeg aI0n Aiaaijeq ‘ON JUSLUNDOG Yo}eEdsag « ‘PEON IUBUINIL “OL/EST MN GL/EEZT ON AS)
_— gLoz-Bny-pz == ZONNNEL (AHN) PeIUTT EIU] ByAeID
= —— payeq ___... ‘ON Jap sJeAng fone ca ammeter era placate eta oon
. | WOd jleWwHO)ssesudsejuaiesearys : eyy-3
—_—_ (sjeoussejey Je ___39Y_Sdauddng | 6Z : POD ‘eyeyeusey © eWEN B}eEIS_
NZLG00L8Nd9396Z ‘NIN/NILSD
____wawiked Jo suuelepon; _BION Keayag / On|
810z-Bny-22 | 6b-B8b/Z/S19S. peoy ejediobueg sefey O | yy
 PeRGONIIEAeM® oN soon) SBT US BAIS
BIIOAU| XBL
Qo} the"
0118141615-Compltd_5,"A pales
— CLEA
Woe a
7G
SssLidiajuz les e .

w | Sve]
Co a (2 9

9¢ HV 091 ‘HV OSI ‘HV OrI] — ¢z

01 co] HVS¢l‘HVOEI] $2

o€ HV O0ZUHV OL] — €z

aa 001 NIMHVSII HV 001
Ck a a AV 06] 12
(oo
Cs a YOIVUD AVS! or
ooo i rLNIG] 81
Ca a
ooo | ot Srtas9“oozta09 NIGHVOL! 91 _|
poo sv st
poo dC VO) VSS SSNIG| pt
260 [J 2 et
ooo | SS—~i Cd siss|__cr__|
a
ooo | er Sr ee NICSE NIG! or
CC a
poo | eevee
00°0 S°¢ HV +1
ooo eee ves
oo er oe
ooo fe vg ed
ooo
ooo CT G0 poe

\») ALO Dy) THGOW) ON'US
LHOIGA LHOIAM
8107'80°2Z:21eq Sas|idiayuq 1es eAls :aweN Ayed
6T-8T/Z/S49S:ON BII0AU| 104 aunxauuy"
